,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
5whP1p6A6Cbjqtbkp4ytFP,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,Satin Doll,49,Lorez Alexandria,Alexandria The Great,https://i.scdn.co/image/ab67616d0000b2732d333544120db1eacd98ea6c,"['adult standards', 'contemporary vocal jazz', 'vocal jazz']",42,0.678,0.229,9,-14.018,0,0.0609,0.784,0.0,0.133,0.481,121.313,164880,4,jazz
1NV8LlaC1InXaDQOcMBQTg,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,I Get A Kick Out Of You,48,Ella Fitzgerald,Ella Fitzgerald Sings The Cole Porter Song Book,https://i.scdn.co/image/ab67616d0000b2735de02d26973639bf6f1eea25,"['adult standards', 'jazz blues', 'lounge', 'swing', 'vocal jazz']",66,0.466,0.0456,8,-20.84,1,0.0416,0.877,0.0,0.129,0.366,130.752,241613,4,jazz
2g1iBv7SXxiXX0IEG4lz2k,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,Stardust,48,Gerry Mulligan,Reunion With Chet Baker,https://i.scdn.co/image/ab67616d0000b2731221d0866efc0ed34c21fefe,"['bebop', 'cool jazz', 'jazz', 'jazz saxophone', 'swing', 'vocal jazz']",48,0.54,0.0671,1,-18.633,1,0.0397,0.966,0.779,0.101,0.316,84.192,286133,4,jazz
7lMqXEiOGnbeV67CE8g0D7,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,No Other Love,47,Jo Stafford,Starring Jo Stafford,https://i.scdn.co/image/ab67616d0000b273083d57838e1cdc0c7f7ad903,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']",47,0.385,0.102,8,-13.165,1,0.0325,0.957,3.73e-05,0.112,0.204,98.364,181373,4,jazz
50ijZUy4vc2q9Pm12q5F7K,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,Cocktails For Two,46,Coleman Hawkins,Jazz Masters 34,https://i.scdn.co/image/ab67616d0000b273fa0552f528f89ca2b5757801,"['bebop', 'big band', 'jazz', 'jazz saxophone', 'stride', 'swing', 'vocal jazz']",49,0.591,0.125,0,-14.429,1,0.0469,0.917,0.344,0.0956,0.403,83.624,159773,4,jazz
6zYfEsNOhv5hd6CfwPXjIY,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,I Get Along Without You Very Well (Except Sometimes),45,Nina Simone,Nina Simone & Piano (Expanded Edition),https://i.scdn.co/image/ab67616d0000b273cd379476056f5f84b9c25bf0,"['jazz blues', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",67,0.375,0.0357,11,-24.723,1,0.0434,0.979,0.000738,0.175,0.169,100.884,289080,4,jazz
6TMoKdGcSIHjLfyzINFB5X,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,Tenderly,48,Sarah Vaughan,An Introduction To Sarah Vaughan,https://i.scdn.co/image/ab67616d0000b273be70c0cdc2f95c361d0e56fa,"['adult standards', 'jazz', 'lounge', 'swing', 'torch song', 'vocal jazz']",55,0.209,0.125,7,-15.836,0,0.0412,0.903,0.0,0.136,0.0723,69.563,151373,5,jazz
7981FAW8DbDs1ueK4Ha8R2,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,Dedicated To You,51,John Coltrane,John Coltrane And Johnny Hartman,https://i.scdn.co/image/ab67616d0000b273b933190768f4cdfa4f487aaa,"['bebop', 'free jazz', 'jazz', 'jazz saxophone']",63,0.462,0.0536,8,-17.55,1,0.0321,0.96,0.000219,0.121,0.138,63.118,332120,4,jazz
2YOak7hL5XozgxIyBge01e,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,These Foolish Things (Remind Me Of You),45,Chet Baker,Chet In Paris: Everything Happens To Me - The Complete Barclay Recording Vol. 2,https://i.scdn.co/image/ab67616d0000b2732794dfcaf067a859afb84448,"['adult standards', 'cool jazz', 'jazz', 'jazz trumpet', 'vocal jazz']",62,0.438,0.034,3,-21.213,1,0.046,0.982,0.819,0.177,0.223,57.832,281493,4,jazz
1ROntzeztBMrLwY6aMAR61,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,Trav'lin' Light,30,Chet Baker,Baker's Holiday,https://i.scdn.co/image/ab67616d0000b2735856c8d85d8cdc4abe6fdb5a,"['adult standards', 'cool jazz', 'jazz', 'jazz trumpet', 'vocal jazz']",62,0.375,0.104,5,-16.326,1,0.032,0.94,0.0,0.258,0.25,73.874,191040,3,jazz
