,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
5gVCfYmQRPy1QJifP8f5gg,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,Fall In Love,78,Bailey Zimmerman,Fall In Love,https://i.scdn.co/image/ab67616d0000b2735933f866f476745a144740c4,['contemporary country'],72,0.524,0.643,9,-6.055,1,0.0297,0.451,0.0,0.221,0.397,135.962,232059,4,country
2UikqkwBv7aIvlixeVXHWt,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,You Should Probably Leave,76,Chris Stapleton,Starting Over,https://i.scdn.co/image/ab67616d0000b2739408342067e2ff50d69a3c98,"['contemporary country', 'outlaw country']",76,0.602,0.477,9,-8.425,1,0.032,0.268,3.1e-05,0.173,0.552,183.89,213493,4,country
0QULNNd9z5s35entfiiXoa,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,Drunk (And I Don't Wanna Go Home),76,Elle King,Drunk (And I Don't Wanna Go Home),https://i.scdn.co/image/ab67616d0000b273c543eab4c605e09a6c0446e8,['modern blues rock'],66,0.612,0.884,5,-4.4,1,0.0459,0.00516,0.0,0.0997,0.626,119.991,245626,4,country
5XAlARWvlqd79Wp835MFlS,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,Come Back As A Country Boy,56,Blake Shelton,Body Language (Deluxe),https://i.scdn.co/image/ab67616d0000b273cf5207d440205ac26fb12970,"['contemporary country', 'country', 'country road', 'oklahoma country']",70,0.494,0.796,7,-3.965,0,0.0324,0.0197,0.000178,0.309,0.447,76.069,221733,4,country
4CkgMiMqZ5JzW9iYXSTMTL,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),75,Taylor Swift,Red (Taylor's Version),https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d,['pop'],94,0.391,0.715,0,-4.516,1,0.0495,0.167,0.0,0.183,0.473,149.654,285107,3,country
5s95DvyPmrEGQz68fECUS8,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,She Don't Know,58,Jade Eagleson,Honkytonk Revival,https://i.scdn.co/image/ab67616d0000b273f3705b88d9fc0da887b5fbd6,"['canadian contemporary country', 'contemporary country']",50,0.468,0.792,11,-6.415,1,0.042,0.232,0.0,0.0922,0.362,169.976,204973,4,country
7iDa6hUg2VgEL1o1HjmfBn,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,Meant to Be (feat. Florida Georgia Line),75,Bebe Rexha,All Your Fault: Pt. 2,https://i.scdn.co/image/ab67616d0000b2731ba5682505dd6e2592b16e41,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']",80,0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084,163870,4,country
4HD9SLK4s9rwRyuFt3n8N7,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,Same Boat,64,Zac Brown Band,The Comeback,https://i.scdn.co/image/ab67616d0000b2734511f750f7a179f95c90ebfa,"['contemporary country', 'country', 'country road', 'modern country rock']",73,0.486,0.838,6,-5.407,1,0.0617,0.0523,0.0,0.0845,0.664,171.963,190452,4,country
3HGnIIdHYIbkowzLk8UHbE,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,Wishful Drinking (with Sam Hunt),74,Ingrid Andress,Wishful Drinking (with Sam Hunt),https://i.scdn.co/image/ab67616d0000b27397ece10fe79fbe1333c20fb4,"['contemporary country', 'country', 'country pop']",63,0.678,0.528,10,-7.317,1,0.0551,0.289,0.0,0.0734,0.614,79.018,194545,4,country
5OLaVCAM2pqg7X9mAM2W8M,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,What He Didn't Do,74,Carly Pearce,29: Written In Stone,https://i.scdn.co/image/ab67616d0000b273ec739fa2acf97b1e9002e33a,"['contemporary country', 'country', 'country road']",64,0.628,0.632,9,-5.932,1,0.0325,0.257,0.0,0.288,0.559,137.854,191227,4,country
