,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
1vjXOfwBmTbYY6Cu6g8ImO,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Goacidia - Barak remix,1,Duendo Matka,Voices Vortex,https://i.scdn.co/image/ab67616d0000b27365428d5375c3c95b68d2033e,['trance mexicano'],2,0.683,0.89,5,-7.996,0,0.0419,0.000116,0.818,0.23,0.225,144.998,509790,4,psytrance
6HGJPeTOTBaHSuYV4Imqms,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Hive Mind,2,BioGenesis,Hive Mind,https://i.scdn.co/image/ab67616d0000b273f0f390f16dcc99dc3dcb4c4c,"['deep full on', 'full on', 'trance mexicano']",7,0.597,0.684,1,-6.636,1,0.0693,0.000149,0.317,0.106,0.176,140.001,296571,4,psytrance
4hTxiJdVvsTWFdtNKjN9Zq,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Bazoom,8,Mad Maxx,Harmonic Science,https://i.scdn.co/image/ab67616d0000b27306fd7044bd042561a02e08c1,"['full on', 'psychedelic trance']",31,0.552,0.995,8,-4.501,1,0.0478,9.29e-05,0.823,0.0363,0.406,145.003,433520,4,psytrance
1BqYYVmdD8f6wFtTGAluy6,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,From Another Planet,5,Helber Gun,Selection 2012,https://i.scdn.co/image/ab67616d0000b27326fddbd0f7233096184044b8,['trance mexicano'],4,0.702,0.763,1,-5.979,1,0.119,0.0116,0.86,0.568,0.36,135.997,510684,4,psytrance
4R13Jrts0XBPoU7logFj3l,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Spacecraft - Original mix,0,Stereoxide,Cymatics,https://i.scdn.co/image/ab67616d0000b2735395a8c6cf3d68655fd98d0c,['trance mexicano'],8,0.583,0.958,7,-5.114,1,0.0557,8.34e-06,0.791,0.132,0.37,147.995,447568,4,psytrance
0XjvJ9TPQFc9KIr0S06h0e,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Colours of Being,7,Vertigo,Colours of Being,https://i.scdn.co/image/ab67616d0000b273f0a98e1df3a2cfbec213e305,['trance mexicano'],12,0.575,0.838,11,-5.757,0,0.0617,0.000953,0.62,0.149,0.506,145.046,397711,4,psytrance
2PEsedYHhzSRmxsuvZx3vX,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Orbital,1,Alignments,Orbital,https://i.scdn.co/image/ab67616d0000b2730b0e981eff69046bbbd37990,"['goa psytrance', 'trance mexicano']",3,0.695,0.803,1,-10.8,1,0.0818,0.000114,0.867,0.0946,0.349,140.009,466337,4,psytrance
75jFfuoLdpM9BxQ6QrzcLr,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,X,1,Paranoia,Tales of Sound & Sorcery,https://i.scdn.co/image/ab67616d0000b273b6807581960cc851d2c4981c,[],2,0.67,0.799,10,-7.604,0,0.0493,0.000373,0.59,0.104,0.254,144.986,433000,4,psytrance
7ajFu59ZwCt3XTWh46bE2f,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Future In Motion,2,Auravoid,Future In Motion,https://i.scdn.co/image/ab67616d0000b2739aa3024b4836a6e25b76660a,['trance mexicano'],14,0.591,0.961,6,-6.15,0,0.129,0.0045,0.775,0.181,0.421,139.99,449143,4,psytrance
3HfNwsFZJZG264FxqQt78N,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,You Make Me Feel - Radio Version,43,Ghost Rider,You Make Me Feel,https://i.scdn.co/image/ab67616d0000b27366c24cb0c33a3997c597a235,['psychedelic trance'],51,0.495,0.822,6,-7.015,1,0.0891,0.0565,0.213,0.122,0.0514,105.091,159643,3,psytrance
