,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
0jcznd4jrlHidShSxoKALo,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Keel Dem,0,More Than Friends,Keel Dem,https://i.scdn.co/image/ab67616d0000b273526fb2d5e19524c16ddb7a3a,[],10,0.808,0.77,1,-7.726,1,0.0587,0.000565,0.643,0.0919,0.648,127.994,262505,4,techhouse
6X1Q0nzOHY2a5zOYHCxv7W,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Voodoo,1,More Than Friends,"Family & Friends, Vol. 3",https://i.scdn.co/image/ab67616d0000b27345d3dd29b80852951d5f568b,[],10,0.804,0.819,4,-9.312,0,0.0779,0.000387,0.875,0.117,0.707,125.024,339000,4,techhouse
0BcIM5tWi78Sq8nxUNtZfc,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Get Down,16,NightFunk,That's Right,https://i.scdn.co/image/ab67616d0000b2738b7bf32ac484fd2f312a7255,"['bass house', 'funky tech house', 'house']",39,0.849,0.565,2,-8.696,1,0.0792,0.00179,0.831,0.0765,0.838,128.998,364651,4,techhouse
3jkoi3PYnfPGiaJsWnGgcX,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Stimulate,28,John Summit,Stimulate,https://i.scdn.co/image/ab67616d0000b27377918d044bb6f00ed8c97d1e,"['edm', 'electro house', 'house', 'pop dance']",65,0.822,0.937,1,-6.55,1,0.0532,0.000993,0.87,0.664,0.214,125.005,360960,4,techhouse
61eyaitcIdl1jpnc6Kb8M3,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Deep End,58,John Summit,Deep End,https://i.scdn.co/image/ab67616d0000b273650e9c0eb8e4b664a8fed97e,"['edm', 'electro house', 'house', 'pop dance']",65,0.797,0.843,1,-7.672,0,0.0442,0.00418,0.527,0.123,0.835,125.992,156210,4,techhouse
751byjvGqBQ6hEBdcnLoDG,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,In Your Arms,9,Yolanda Be Cool,Repopulate Stars Summer Jams,https://i.scdn.co/image/ab67616d0000b2738441d9b9294a8fb295a55934,"['australian dance', 'australian house', 'bass house']",53,0.687,0.961,1,-4.712,1,0.0583,0.00938,0.869,0.107,0.639,124.996,341760,4,techhouse
5QJwvpgZXdMD9lDtdczCVy,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Conga Mode - Edit,44,Melé,Conga Mode EP,https://i.scdn.co/image/ab67616d0000b273307c12621ade05f2dd8f9872,['uk house'],49,0.756,0.868,10,-7.485,0,0.0458,0.0225,0.858,0.113,0.187,126.012,224762,4,techhouse
3iFtdCvzn81Mp3Y3fXLskq,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Controller - Walker & Royce Remix,0,Channel Tres,Controller (Walker & Royce Remix),https://i.scdn.co/image/ab67616d0000b273f32e185e622746c64ff17fe0,"['indie soul', 'la pop']",59,0.825,0.786,9,-7.179,1,0.0459,0.00236,0.11,0.111,0.368,125.026,374596,4,techhouse
5X2OBrVs8TJMlZYB8EDqad,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Heart Isn't Home - Volac Remix,16,Denis First,Heart Isn't Home (Volac Remix),https://i.scdn.co/image/ab67616d0000b2736519d55dcdf07a77e7a25d4d,['russian edm'],41,0.768,0.861,1,-7.145,1,0.124,0.0039,0.00302,0.276,0.543,126.009,184762,4,techhouse
31JdRxYbLDifLWRztbWznv,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Hands Up,36,Martin Ikin,Hands Up,https://i.scdn.co/image/ab67616d0000b27344405b0448f868c8e73cbec0,"['bass house', 'deep groove house', 'disco house', 'house', 'pop dance']",51,0.846,0.994,11,-5.084,0,0.0642,0.0258,0.00411,0.355,0.678,126.981,215551,4,techhouse
3sfauCB9KerwKCyfX0NG9J,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Tribalism,21,Biscits,Tribalism,https://i.scdn.co/image/ab67616d0000b27344278f1bee58419df4c8f587,"['bass house', 'deep groove house', 'house', 'pop dance', 'uk tech house']",59,0.777,0.984,10,-4.697,0,0.0537,0.0518,0.197,0.026,0.723,122.962,214634,4,techhouse
4ceUd3AuTvICkDHnlhDV50,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Shorty (feat. Dunkan?),4,Fraanklyn,Shorty (feat. Dunkan?),https://i.scdn.co/image/ab67616d0000b273623cc0ccd78ee2a478c019a3,[],11,0.685,0.92,6,-3.336,1,0.046,0.00154,0.826,0.115,0.669,124.984,176640,4,techhouse
1JF3bEafC0OlNUv1JjgTEZ,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Get Funky,26,Kryder,Get Funky,https://i.scdn.co/image/ab67616d0000b2737333180e2f28d08d1754eeef,"['edm', 'electro house', 'progressive electro house', 'progressive house']",49,0.754,0.991,11,-4.14,0,0.0727,0.00159,0.00266,0.369,0.714,125.97,188674,4,techhouse
1ahZr4pzYKIUxI3DORaYnP,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Prepare for the Night - Yvvan Back Remix Edit,15,Croatia Squad,Prepare for the Night (Yvvan Back Remixes),https://i.scdn.co/image/ab67616d0000b27365a12607d2dfc9a8fe8470ad,"['electro house', 'house']",45,0.729,0.952,11,-4.988,0,0.0394,0.0065,0.368,0.467,0.605,124.983,184200,4,techhouse
2z56LGGvCTn4nICEoTbYnh,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Let Me Show You,27,Biscits,Let Me Show You,https://i.scdn.co/image/ab67616d0000b273e1a7892010bd02a0da52e1d2,"['bass house', 'deep groove house', 'house', 'pop dance', 'uk tech house']",59,0.837,0.984,5,-4.671,1,0.222,0.458,0.114,0.267,0.718,124.967,209659,4,techhouse
4avPbOiziq10k2ujgT5DWt,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,My House,3,Maximono,My House,https://i.scdn.co/image/ab67616d0000b273cf211604fc2d34834b541ed9,['bass house'],25,0.82,0.949,9,-5.271,1,0.14,0.0187,0.882,0.192,0.717,125.019,251018,4,techhouse
